prompt,gt,smiles
"For the molecule Cc1cc(nc(n1)O[C@H](C(=O)[O-])C(c2ccccc2)(c3ccccc3)OC)C, return whether it failed clinical trials because of toxicity.",0,Cc1cc(nc(n1)O[C@H](C(=O)[O-])C(c2ccccc2)(c3ccccc3)OC)C
"From the SMILES C1[C@H]([C@@H]2[C@H](O1)[C@H](CO2)O[N+](=O)[O-])O[N+](=O)[O-], predict the binary clinical trial toxicity label.",0,C1[C@H]([C@@H]2[C@H](O1)[C@H](CO2)O[N+](=O)[O-])O[N+](=O)[O-]
"For the molecule CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)c2ccccc2[N+](=O)[O-])C(=O)OC, return whether it failed clinical trials because of toxicity.",0,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)c2ccccc2[N+](=O)[O-])C(=O)OC
Did the compound represented by Cc1ccnc2c1NC(=O)c3cccnc3N2C4CC4 fail clinical trials due to toxicity?,0,Cc1ccnc2c1NC(=O)c3cccnc3N2C4CC4
Predict the clinical trial toxicity outcome for the molecule with SMILES: CN(C)C(=[NH2+])NC(=[NH2+])N.,0,CN(C)C(=[NH2+])NC(=[NH2+])N
Can you assess whether OCl(=O)(=O)=O corresponds to a clinically toxic compound?,0,OCl(=O)(=O)=O
Predict the clinical trial toxicity outcome for the molecule with SMILES: CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)N7CCCCC7.,1,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)N7CCCCC7
"For the molecule C(=O)(N)N, return whether it failed clinical trials because of toxicity.",0,C(=O)(N)N
"For the molecule CC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)O)[NH+]5CCOCC5)C)C)[N+]6(CCCC6)CC=C, return whether it failed clinical trials because of toxicity.",0,CC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)O)[NH+]5CCOCC5)C)C)[N+]6(CCCC6)CC=C
Classify the molecule CC[C@@H](CO)NC(=O)[C@H]1C[NH+]([C@@H]2Cc3cn(c4c3c(ccc4)C2=C1)C)C with respect to clinical trial toxicity.,0,CC[C@@H](CO)NC(=O)[C@H]1C[NH+]([C@@H]2Cc3cn(c4c3c(ccc4)C2=C1)C)C
Does the structure c1c2=N/C(=C/3\C=CON3)/N=c2c4c(n1)CCOC4 indicate failure in clinical trials due to toxicity?,0,c1c2=N/C(=C/3\C=CON3)/N=c2c4c(n1)CCOC4
Classify the molecule C(CNCC[NH2+]CCN)[NH3+] with respect to clinical trial toxicity.,0,C(CNCC[NH2+]CCN)[NH3+]
Classify the molecule c1ccc(cc1)C(c2ccc(cc2)Cl)N3CC[NH+](CC3)CCOCC(=O)[O-] with respect to clinical trial toxicity.,0,c1ccc(cc1)C(c2ccc(cc2)Cl)N3CC[NH+](CC3)CCOCC(=O)[O-]
"Given the SMILES S=[Se]=S, determine whether the compound exhibits clinical trial toxicity.",0,S=[Se]=S
Evaluate the clinical trial toxicity of the molecule encoded as C[NH+](C)CCOC(=O)C(c1ccccc1)C2(CCCC2)O.,0,C[NH+](C)CCOC(=O)C(c1ccccc1)C2(CCCC2)O
Did the compound represented by CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)[O-])/C)/C fail clinical trials due to toxicity?,0,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)[O-])/C)/C
Predict the clinical trial toxicity outcome for the molecule with SMILES: c1ccc2c(c1)c(c(c(=O)o2)Cc3c(c4ccccc4oc3=O)[O-])[O-].,0,c1ccc2c(c1)c(c(c(=O)o2)Cc3c(c4ccccc4oc3=O)[O-])[O-]
Predict the clinical trial toxicity outcome for the molecule with SMILES: C[C@H](Cn1cnc2c1ncnc2N)OCP(=O)([O-])[O-].,0,C[C@H](Cn1cnc2c1ncnc2N)OCP(=O)([O-])[O-]
"From the SMILES COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.Cl, predict the binary clinical trial toxicity label.",1,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.Cl
Can you assess whether Cc1cn(c(=O)[nH]c1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-] corresponds to a clinically toxic compound?,0,Cc1cn(c(=O)[nH]c1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
What is the clinical trial toxicity classification for the compound c1c(nc(s1)[NH+]=C(N)N)CSCCC(=NS(=O)(=O)N)N?,0,c1c(nc(s1)[NH+]=C(N)N)CSCCC(=NS(=O)(=O)N)N
Classify the molecule CC(=O)O[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)C#C with respect to clinical trial toxicity.,0,CC(=O)O[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)C#C
"Given the SMILES C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)OC(=O)c5ccccc5)C)O)F)C, determine whether the compound exhibits clinical trial toxicity.",0,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)OC(=O)c5ccccc5)C)O)F)C
Did the compound represented by CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C fail clinical trials due to toxicity?,0,CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C
Did the compound represented by CN1c2c([nH]c(nc2=O)N)NC[C@@H]1CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-] fail clinical trials due to toxicity?,0,CN1c2c([nH]c(nc2=O)N)NC[C@@H]1CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]
What is the clinical trial toxicity classification for the compound COc1c2c(ccc(=O)o2)cc3c1occ3?,0,COc1c2c(ccc(=O)o2)cc3c1occ3
Classify the molecule C(CC(=O)[O-])CO with respect to clinical trial toxicity.,0,C(CC(=O)[O-])CO
"From the SMILES CCCCc1c(c2cc(ccc2o1)NS(=O)(=O)C)C(=O)c3ccc(cc3)OCCC[NH+](CCCC)CCCC, predict the binary clinical trial toxicity label.",0,CCCCc1c(c2cc(ccc2o1)NS(=O)(=O)C)C(=O)c3ccc(cc3)OCCC[NH+](CCCC)CCCC
Does the structure C[C@H]1[C@@H](C(=O)N1S(=O)(=O)[O-])NC(=O)/C(=N\OC(C)(C)C(=O)[O-])/c2csc(n2)N indicate failure in clinical trials due to toxicity?,0,C[C@H]1[C@@H](C(=O)N1S(=O)(=O)[O-])NC(=O)/C(=N\OC(C)(C)C(=O)[O-])/c2csc(n2)N
Evaluate the clinical trial toxicity of the molecule encoded as c1ccc2c(c1)cnnc2NN.,0,c1ccc2c(c1)cnnc2NN
"Given the SMILES CCCCNc1cc(cc(c1Oc2ccccc2)S(=O)(=O)N)C(=O)[O-], determine whether the compound exhibits clinical trial toxicity.",0,CCCCNc1cc(cc(c1Oc2ccccc2)S(=O)(=O)N)C(=O)[O-]
Classify the molecule CCO with respect to clinical trial toxicity.,0,CCO
Does the structure C[NH2+]CCCN1c2ccccc2CCc3c1cccc3 indicate failure in clinical trials due to toxicity?,0,C[NH2+]CCCN1c2ccccc2CCc3c1cccc3
"Given the SMILES CNC1=[NH+]c2ccc(cc2C(=[N+](C1)[O-])c3ccccc3)Cl, determine whether the compound exhibits clinical trial toxicity.",0,CNC1=[NH+]c2ccc(cc2C(=[N+](C1)[O-])c3ccccc3)Cl
Can you assess whether CCc1cc(ccn1)C(=S)N corresponds to a clinically toxic compound?,0,CCc1cc(ccn1)C(=S)N
Predict the clinical trial toxicity outcome for the molecule with SMILES: C(CCC(=O)[O-])CC[NH3+].,0,C(CCC(=O)[O-])CC[NH3+]
Can you assess whether CC(C)C[C@@H](CC(=O)[O-])C[NH3+] corresponds to a clinically toxic compound?,0,CC(C)C[C@@H](CC(=O)[O-])C[NH3+]
Can you assess whether C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@]35C)O corresponds to a clinically toxic compound?,0,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@]35C)O
Evaluate the clinical trial toxicity of the molecule encoded as CC(C)Cc1ccc(cc1)C(C)C(=O)[O-].,0,CC(C)Cc1ccc(cc1)C(C)C(=O)[O-]
Predict the clinical trial toxicity outcome for the molecule with SMILES: C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N.,1,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N
"From the SMILES C(OC(C(F)(F)F)C(F)(F)F)F, predict the binary clinical trial toxicity label.",0,C(OC(C(F)(F)F)C(F)(F)F)F
Classify the molecule c1cc(c(cc1F)F)n2cc(c(=O)c3c2nc(c(c3)F)N4C[C@@H]5[C@H](C4)[C@H]5[NH3+])C(=O)[O-] with respect to clinical trial toxicity.,0,c1cc(c(cc1F)F)n2cc(c(=O)c3c2nc(c(c3)F)N4C[C@@H]5[C@H](C4)[C@H]5[NH3+])C(=O)[O-]
Classify the molecule CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C with respect to clinical trial toxicity.,1,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C
Evaluate the clinical trial toxicity of the molecule encoded as C[C@H]1C[C@H]2[C@@H]3CC[C@@H]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)C(=O)C.,0,C[C@H]1C[C@H]2[C@@H]3CC[C@@H]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)C(=O)C
